"행정구역","2022년_거주자_총인구수","2022년_거주자_연령구간인구수","2022년_거주자_0~4세","2022년_거주자_5~9세","2022년_거주자_10~14세","2022년_거주자_15~19세","2022년_거주자_20~24세","2022년_거주자_25~29세","2022년_거주자_30~34세","2022년_거주자_35~39세","2022년_거주자_40~44세","2022년_거주자_45~49세","2022년_거주자_50~54세","2022년_거주자_55~59세","2022년_거주자_60~64세","2022년_거주자_65~69세","2022년_거주자_70~74세","2022년_거주자_75~79세","2022년_거주자_80~84세","2022년_거주자_85~89세","2022년_거주자_90~94세","2022년_거주자_95~99세","2022년_거주자_100세 이상","2022년_남_거주자_총인구수","2022년_남_거주자_연령구간인구수","2022년_남_거주자_0~4세","2022년_남_거주자_5~9세","2022년_남_거주자_10~14세","2022년_남_거주자_15~19세","2022년_남_거주자_20~24세","2022년_남_거주자_25~29세","2022년_남_거주자_30~34세","2022년_남_거주자_35~39세","2022년_남_거주자_40~44세","2022년_남_거주자_45~49세","2022년_남_거주자_50~54세","2022년_남_거주자_55~59세","2022년_남_거주자_60~64세","2022년_남_거주자_65~69세","2022년_남_거주자_70~74세","2022년_남_거주자_75~79세","2022년_남_거주자_80~84세","2022년_남_거주자_85~89세","2022년_남_거주자_90~94세","2022년_남_거주자_95~99세","2022년_남_거주자_100세 이상","2022년_여_거주자_총인구수","2022년_여_거주자_연령구간인구수","2022년_여_거주자_0~4세","2022년_여_거주자_5~9세","2022년_여_거주자_10~14세","2022년_여_거주자_15~19세","2022년_여_거주자_20~24세","2022년_여_거주자_25~29세","2022년_여_거주자_30~34세","2022년_여_거주자_35~39세","2022년_여_거주자_40~44세","2022년_여_거주자_45~49세","2022년_여_거주자_50~54세","2022년_여_거주자_55~59세","2022년_여_거주자_60~64세","2022년_여_거주자_65~69세","2022년_여_거주자_70~74세","2022년_여_거주자_75~79세","2022년_여_거주자_80~84세","2022년_여_거주자_85~89세","2022년_여_거주자_90~94세","2022년_여_거주자_95~99세","2022년_여_거주자_100세 이상","2023년_거주자_총인구수","2023년_거주자_연령구간인구수","2023년_거주자_0~4세","2023년_거주자_5~9세","2023년_거주자_10~14세","2023년_거주자_15~19세","2023년_거주자_20~24세","2023년_거주자_25~29세","2023년_거주자_30~34세","2023년_거주자_35~39세","2023년_거주자_40~44세","2023년_거주자_45~49세","2023년_거주자_50~54세","2023년_거주자_55~59세","2023년_거주자_60~64세","2023년_거주자_65~69세","2023년_거주자_70~74세","2023년_거주자_75~79세","2023년_거주자_80~84세","2023년_거주자_85~89세","2023년_거주자_90~94세","2023년_거주자_95~99세","2023년_거주자_100세 이상","2023년_남_거주자_총인구수","2023년_남_거주자_연령구간인구수","2023년_남_거주자_0~4세","2023년_남_거주자_5~9세","2023년_남_거주자_10~14세","2023년_남_거주자_15~19세","2023년_남_거주자_20~24세","2023년_남_거주자_25~29세","2023년_남_거주자_30~34세","2023년_남_거주자_35~39세","2023년_남_거주자_40~44세","2023년_남_거주자_45~49세","2023년_남_거주자_50~54세","2023년_남_거주자_55~59세","2023년_남_거주자_60~64세","2023년_남_거주자_65~69세","2023년_남_거주자_70~74세","2023년_남_거주자_75~79세","2023년_남_거주자_80~84세","2023년_남_거주자_85~89세","2023년_남_거주자_90~94세","2023년_남_거주자_95~99세","2023년_남_거주자_100세 이상","2023년_여_거주자_총인구수","2023년_여_거주자_연령구간인구수","2023년_여_거주자_0~4세","2023년_여_거주자_5~9세","2023년_여_거주자_10~14세","2023년_여_거주자_15~19세","2023년_여_거주자_20~24세","2023년_여_거주자_25~29세","2023년_여_거주자_30~34세","2023년_여_거주자_35~39세","2023년_여_거주자_40~44세","2023년_여_거주자_45~49세","2023년_여_거주자_50~54세","2023년_여_거주자_55~59세","2023년_여_거주자_60~64세","2023년_여_거주자_65~69세","2023년_여_거주자_70~74세","2023년_여_거주자_75~79세","2023년_여_거주자_80~84세","2023년_여_거주자_85~89세","2023년_여_거주자_90~94세","2023년_여_거주자_95~99세","2023년_여_거주자_100세 이상","2024년_거주자_총인구수","2024년_거주자_연령구간인구수","2024년_거주자_0~4세","2024년_거주자_5~9세","2024년_거주자_10~14세","2024년_거주자_15~19세","2024년_거주자_20~24세","2024년_거주자_25~29세","2024년_거주자_30~34세","2024년_거주자_35~39세","2024년_거주자_40~44세","2024년_거주자_45~49세","2024년_거주자_50~54세","2024년_거주자_55~59세","2024년_거주자_60~64세","2024년_거주자_65~69세","2024년_거주자_70~74세","2024년_거주자_75~79세","2024년_거주자_80~84세","2024년_거주자_85~89세","2024년_거주자_90~94세","2024년_거주자_95~99세","2024년_거주자_100세 이상","2024년_남_거주자_총인구수","2024년_남_거주자_연령구간인구수","2024년_남_거주자_0~4세","2024년_남_거주자_5~9세","2024년_남_거주자_10~14세","2024년_남_거주자_15~19세","2024년_남_거주자_20~24세","2024년_남_거주자_25~29세","2024년_남_거주자_30~34세","2024년_남_거주자_35~39세","2024년_남_거주자_40~44세","2024년_남_거주자_45~49세","2024년_남_거주자_50~54세","2024년_남_거주자_55~59세","2024년_남_거주자_60~64세","2024년_남_거주자_65~69세","2024년_남_거주자_70~74세","2024년_남_거주자_75~79세","2024년_남_거주자_80~84세","2024년_남_거주자_85~89세","2024년_남_거주자_90~94세","2024년_남_거주자_95~99세","2024년_남_거주자_100세 이상","2024년_여_거주자_총인구수","2024년_여_거주자_연령구간인구수","2024년_여_거주자_0~4세","2024년_여_거주자_5~9세","2024년_여_거주자_10~14세","2024년_여_거주자_15~19세","2024년_여_거주자_20~24세","2024년_여_거주자_25~29세","2024년_여_거주자_30~34세","2024년_여_거주자_35~39세","2024년_여_거주자_40~44세","2024년_여_거주자_45~49세","2024년_여_거주자_50~54세","2024년_여_거주자_55~59세","2024년_여_거주자_60~64세","2024년_여_거주자_65~69세","2024년_여_거주자_70~74세","2024년_여_거주자_75~79세","2024년_여_거주자_80~84세","2024년_여_거주자_85~89세","2024년_여_거주자_90~94세","2024년_여_거주자_95~99세","2024년_여_거주자_100세 이상"
"전라남도 보성군 (4678000000)","38,393","38,393","528","810","1,117","1,285","1,375","1,119","953","1,143","1,640","2,055","2,927","3,385","4,240","3,611","3,365","2,841","3,245","1,841","751","132","30","18,777","18,777","272","422","573","666","791","636","547","594","906","1,185","1,668","1,881","2,237","1,836","1,585","1,180","1,112","494","168","19","5","19,616","19,616","256","388","544","619","584","483","406","549","734","870","1,259","1,504","2,003","1,775","1,780","1,661","2,133","1,347","583","113","25","37,621","37,621","500","751","1,072","1,216","1,231","1,121","979","1,068","1,554","1,869","2,747","3,353","4,222","3,829","3,289","2,824","3,128","1,942","746","150","30","18,425","18,425","258","394","550","620","708","635","559","571","841","1,057","1,582","1,917","2,224","1,972","1,514","1,260","1,077","497","165","20","4","19,196","19,196","242","357","522","596","523","486","420","497","713","812","1,165","1,436","1,998","1,857","1,775","1,564","2,051","1,445","581","130","26","36,973","36,973","488","696","1,035","1,189","1,119","1,079","962","1,018","1,442","1,797","2,632","3,306","3,979","4,076","3,286","2,958","2,898","2,025","782","182","24","18,158","18,158","258","365","542","586","654","605","531","560","771","1,016","1,515","1,900","2,136","2,085","1,546","1,333","993","569","155","35","3","18,815","18,815","230","331","493","603","465","474","431","458","671","781","1,117","1,406","1,843","1,991","1,740","1,625","1,905","1,456","627","147","21"
"전라남도 화순군 (4679000000)","61,835","61,835","1,144","1,804","2,452","2,892","3,379","3,083","2,277","2,239","3,247","4,222","5,636","5,717","6,093","4,530","3,739","3,272","3,469","1,886","612","124","18","30,530","30,530","597","912","1,282","1,520","1,793","1,660","1,208","1,131","1,604","2,184","3,039","3,084","3,279","2,362","1,778","1,290","1,136","509","142","20","0","31,305","31,305","547","892","1,170","1,372","1,586","1,423","1,069","1,108","1,643","2,038","2,597","2,633","2,814","2,168","1,961","1,982","2,333","1,377","470","104","18","61,081","61,081","1,073","1,654","2,349","2,742","3,166","2,997","2,384","2,129","3,140","3,893","5,392","5,798","6,209","4,902","3,735","3,319","3,389","2,012","642","139","17","30,216","30,216","573","842","1,226","1,431","1,669","1,602","1,253","1,072","1,583","2,013","2,846","3,152","3,351","2,601","1,810","1,332","1,159","537","137","26","1","30,865","30,865","500","812","1,123","1,311","1,497","1,395","1,131","1,057","1,557","1,880","2,546","2,646","2,858","2,301","1,925","1,987","2,230","1,475","505","113","16","60,573","60,573","1,066","1,508","2,209","2,625","2,895","2,980","2,541","2,045","2,937","3,696","5,302","5,810","6,210","5,356","3,774","3,394","3,269","2,061","726","151","18","29,980","29,980","565","756","1,150","1,376","1,525","1,555","1,342","1,020","1,502","1,889","2,792","3,128","3,373","2,856","1,867","1,424","1,112","560","157","29","2","30,593","30,593","501","752","1,059","1,249","1,370","1,425","1,199","1,025","1,435","1,807","2,510","2,682","2,837","2,500","1,907","1,970","2,157","1,501","569","122","16"
"전라남도 장흥군 (4680000000)","35,550","35,550","669","955","1,176","1,332","1,433","1,208","1,129","1,205","1,666","2,006","2,803","3,195","3,726","3,102","2,758","2,348","2,639","1,499","568","119","14","17,341","17,341","325","486","609","711","830","684","604","620","921","1,127","1,551","1,730","1,917","1,518","1,316","978","902","373","119","17","3","18,209","18,209","344","469","567","621","603","524","525","585","745","879","1,252","1,465","1,809","1,584","1,442","1,370","1,737","1,126","449","102","11","34,950","34,950","643","835","1,169","1,265","1,308","1,174","1,103","1,164","1,690","1,822","2,662","3,185","3,676","3,357","2,636","2,424","2,487","1,613","611","108","18","17,063","17,063","302","433","596","675","738","681","594","596","943","1,024","1,452","1,763","1,909","1,655","1,260","1,026","852","426","117","16","5","17,887","17,887","341","402","573","590","570","493","509","568","747","798","1,210","1,422","1,767","1,702","1,376","1,398","1,635","1,187","494","92","13","34,346","34,346","597","770","1,151","1,168","1,226","1,154","1,098","1,136","1,578","1,758","2,546","3,117","3,578","3,532","2,692","2,479","2,317","1,657","643","137","12","16,814","16,814","287","387","595","619","694","650","623","585","874","979","1,405","1,748","1,846","1,763","1,303","1,040","825","452","114","22","3","17,532","17,532","310","383","556","549","532","504","475","551","704","779","1,141","1,369","1,732","1,769","1,389","1,439","1,492","1,205","529","115","9"
"전라남도 강진군 (4681000000)","33,078","33,078","585","844","1,111","1,221","1,333","1,191","1,015","1,131","1,504","1,835","2,523","2,842","3,677","2,900","2,630","2,266","2,509","1,330","525","95","11","16,077","16,077","278","425","585","637","739","680","528","587","808","1,017","1,406","1,530","1,901","1,449","1,228","962","845","362","95","13","2","17,001","17,001","307","419","526","584","594","511","487","544","696","818","1,117","1,312","1,776","1,451","1,402","1,304","1,664","968","430","82","9","32,641","32,641","612","767","1,049","1,203","1,195","1,163","1,053","1,078","1,509","1,707","2,431","2,809","3,573","3,158","2,546","2,358","2,331","1,437","543","108","11","15,904","15,904","309","371","559","616","691","647","553","556","785","941","1,364","1,527","1,851","1,597","1,207","1,000","807","407","101","14","1","16,737","16,737","303","396","490","587","504","516","500","522","724","766","1,067","1,282","1,722","1,561","1,339","1,358","1,524","1,030","442","94","10","32,146","32,146","615","762","1,017","1,149","1,081","1,161","1,053","1,071","1,434","1,624","2,310","2,807","3,383","3,407","2,520","2,365","2,192","1,530","543","111","11","15,742","15,742","305","379","530","592","614","666","576","545","748","882","1,306","1,546","1,737","1,759","1,187","1,032","792","424","106","15","1","16,404","16,404","310","383","487","557","467","495","477","526","686","742","1,004","1,261","1,646","1,648","1,333","1,333","1,400","1,106","437","96","10"
"전라남도 해남군 (4682000000)","65,686","65,686","1,405","1,789","2,397","2,508","2,727","2,307","1,927","2,302","3,319","4,025","5,164","5,879","7,057","5,744","5,158","4,402","4,353","2,241","781","169","32","32,689","32,689","729","910","1,219","1,282","1,617","1,284","1,060","1,207","1,773","2,278","2,948","3,274","3,678","2,856","2,445","1,845","1,527","591","144","21","1","32,997","32,997","676","879","1,178","1,226","1,110","1,023","867","1,095","1,546","1,747","2,216","2,605","3,379","2,888","2,713","2,557","2,826","1,650","637","148","31","64,437","64,437","1,273","1,667","2,250","2,459","2,494","2,260","1,908","2,168","3,185","3,725","5,070","5,800","6,909","6,191","5,001","4,422","4,241","2,418","801","167","28","32,168","32,168","652","868","1,117","1,272","1,470","1,287","1,036","1,167","1,674","2,100","2,919","3,223","3,661","3,109","2,374","1,907","1,495","662","146","28","1","32,269","32,269","621","799","1,133","1,187","1,024","973","872","1,001","1,511","1,625","2,151","2,577","3,248","3,082","2,627","2,515","2,746","1,756","655","139","27","62,996","62,996","1,145","1,513","2,154","2,385","2,175","2,208","1,923","2,016","2,974","3,574","4,877","5,659","6,646","6,620","4,992","4,518","4,052","2,496","863","182","24","31,552","31,552","579","790","1,056","1,222","1,277","1,256","1,084","1,086","1,559","2,007","2,824","3,157","3,585","3,367","2,332","2,021","1,435","724","159","30","2","31,444","31,444","566","723","1,098","1,163","898","952","839","930","1,415","1,567","2,053","2,502","3,061","3,253","2,660","2,497","2,617","1,772","704","152","22"
"전라남도 영암군 (4683000000)","52,278","52,278","1,180","1,680","2,033","2,144","2,555","2,149","1,865","2,245","3,300","3,749","4,620","4,842","5,004","3,930","3,219","2,804","2,819","1,522","509","96","13","27,285","27,285","612","848","1,038","1,155","1,511","1,293","986","1,244","1,940","2,235","2,695","2,808","2,759","1,995","1,546","1,120","957","419","102","19","3","24,993","24,993","568","832","995","989","1,044","856","879","1,001","1,360","1,514","1,925","2,034","2,245","1,935","1,673","1,684","1,862","1,103","407","77","10","52,234","52,234","1,073","1,523","2,042","2,043","2,439","2,278","1,849","2,107","3,365","3,595","4,590","4,890","5,159","4,240","3,192","2,829","2,709","1,613","583","95","20","27,294","27,294","559","790","1,026","1,091","1,461","1,361","997","1,111","1,974","2,147","2,651","2,843","2,863","2,190","1,550","1,178","927","422","134","16","3","24,940","24,940","514","733","1,016","952","978","917","852","996","1,391","1,448","1,939","2,047","2,296","2,050","1,642","1,651","1,782","1,191","449","79","17","51,266","51,266","940","1,401","1,945","1,976","2,211","2,242","1,847","1,974","3,106","3,488","4,489","4,868","5,156","4,505","3,198","2,863","2,588","1,690","639","122","18","26,854","26,854","493","706","984","1,030","1,339","1,323","1,019","1,039","1,854","2,041","2,646","2,819","2,900","2,353","1,551","1,251","888","454","140","20","4","24,412","24,412","447","695","961","946","872","919","828","935","1,252","1,447","1,843","2,049","2,256","2,152","1,647","1,612","1,700","1,236","499","102","14"
"전라남도 무안군 (4684000000)","90,442","90,442","2,888","4,672","5,482","4,495","4,685","4,531","4,713","5,863","7,511","6,989","7,049","6,418","6,738","5,188","4,365","3,390","3,236","1,543","554","107","25","45,506","45,506","1,487","2,435","2,754","2,280","2,580","2,416","2,411","2,913","3,861","3,732","3,888","3,482","3,518","2,559","2,107","1,477","1,085","406","102","13","0","44,936","44,936","1,401","2,237","2,728","2,215","2,105","2,115","2,302","2,950","3,650","3,257","3,161","2,936","3,220","2,629","2,258","1,913","2,151","1,137","452","94","25","90,147","90,147","2,697","4,406","5,432","4,626","4,615","4,574","4,780","5,325","7,567","6,835","6,992","6,597","6,720","5,623","4,279","3,603","3,101","1,667","570","117","21","45,344","45,344","1,378","2,296","2,725","2,360","2,507","2,451","2,431","2,657","3,837","3,657","3,826","3,582","3,522","2,791","2,082","1,618","1,059","442","108","15","0","44,803","44,803","1,319","2,110","2,707","2,266","2,108","2,123","2,349","2,668","3,730","3,178","3,166","3,015","3,198","2,832","2,197","1,985","2,042","1,225","462","102","21","92,533","92,533","2,849","4,333","5,611","4,851","4,544","4,685","5,299","5,413","7,615","7,024","7,187","6,820","6,732","5,980","4,355","3,713","3,021","1,722","614","146","19","46,445","46,445","1,462","2,257","2,807","2,471","2,493","2,514","2,646","2,688","3,857","3,644","3,903","3,700","3,579","2,974","2,107","1,697","1,060","441","126","18","1","46,088","46,088","1,387","2,076","2,804","2,380","2,051","2,171","2,653","2,725","3,758","3,380","3,284","3,120","3,153","3,006","2,248","2,016","1,961","1,281","488","128","18"
"전라남도 함평군 (4686000000)","30,701","30,701","461","605","926","1,024","1,165","1,011","867","890","1,330","1,788","2,377","2,843","3,372","2,946","2,439","2,239","2,503","1,328","465","106","16","15,490","15,490","235","313","507","540","660","611","474","491","774","1,063","1,446","1,651","1,856","1,521","1,142","891","850","347","99","19","0","15,211","15,211","226","292","419","484","505","400","393","399","556","725","931","1,192","1,516","1,425","1,297","1,348","1,653","981","366","87","16","30,528","30,528","432","551","890","962","1,062","1,027","909","872","1,312","1,617","2,308","2,902","3,366","3,158","2,446","2,251","2,377","1,457","480","130","19","15,463","15,463","210","286","480","514","613","604","500","466","762","955","1,391","1,713","1,875","1,661","1,169","920","837","382","100","24","1","15,065","15,065","222","265","410","448","449","423","409","406","550","662","917","1,189","1,491","1,497","1,277","1,331","1,540","1,075","380","106","18","29,942","29,942","428","499","855","918","971","1,018","915","869","1,202","1,540","2,201","2,859","3,263","3,319","2,455","2,254","2,216","1,503","519","121","17","15,214","15,214","215","263","439","498","557","602","542","442","686","895","1,334","1,687","1,825","1,774","1,185","979","760","403","112","15","1","14,728","14,728","213","236","416","420","414","416","373","427","516","645","867","1,172","1,438","1,545","1,270","1,275","1,456","1,100","407","106","16"
"전라남도 영광군 (4687000000)","52,072","52,072","1,970","1,561","1,947","2,007","2,337","2,283","2,211","2,334","2,874","3,309","4,031","4,388","4,849","4,048","3,599","3,084","3,133","1,521","452","108","26","26,005","26,005","1,002","765","1,006","1,028","1,338","1,272","1,135","1,188","1,542","1,913","2,303","2,393","2,538","2,040","1,679","1,249","1,101","391","106","15","1","26,067","26,067","968","796","941","979","999","1,011","1,076","1,146","1,332","1,396","1,728","1,995","2,311","2,008","1,920","1,835","2,032","1,130","346","93","25","51,651","51,651","1,910","1,491","1,878","2,033","2,148","2,294","2,220","2,274","2,850","3,191","3,889","4,424","4,785","4,346","3,585","3,100","2,994","1,638","471","103","27","25,817","25,817","964","726","967","1,052","1,213","1,280","1,132","1,162","1,526","1,835","2,213","2,434","2,515","2,253","1,634","1,317","1,043","432","99","15","5","25,834","25,834","946","765","911","981","935","1,014","1,088","1,112","1,324","1,356","1,676","1,990","2,270","2,093","1,951","1,783","1,951","1,206","372","88","22","51,999","51,999","1,827","1,499","1,823","2,031","2,012","2,399","2,334","2,331","2,745","3,117","4,020","4,367","4,830","4,557","3,580","3,206","2,894","1,756","526","120","25","26,003","26,003","918","725","933","1,057","1,111","1,368","1,172","1,185","1,466","1,752","2,275","2,448","2,567","2,349","1,662","1,387","1,038","450","114","23","3","25,996","25,996","909","774","890","974","901","1,031","1,162","1,146","1,279","1,365","1,745","1,919","2,263","2,208","1,918","1,819","1,856","1,306","412","97","22"
"전라남도 장성군 (4688000000)","43,056","43,056","854","1,318","1,551","1,538","1,818","1,996","1,557","1,657","2,268","2,790","3,581","3,874","4,385","3,566","3,053","2,536","2,668","1,476","447","108","15","22,100","22,100","432","664","787","802","1,071","1,222","852","885","1,236","1,579","2,064","2,190","2,400","1,877","1,459","1,091","938","423","106","20","2","20,956","20,956","422","654","764","736","747","774","705","772","1,032","1,211","1,517","1,684","1,985","1,689","1,594","1,445","1,730","1,053","341","88","13","42,462","42,462","762","1,214","1,474","1,527","1,689","1,911","1,571","1,561","2,199","2,596","3,467","3,896","4,461","3,751","2,998","2,621","2,590","1,581","470","102","21","21,841","21,841","399","609","738","801","967","1,187","877","840","1,173","1,476","1,991","2,221","2,449","1,994","1,451","1,186","912","430","113","22","5","20,621","20,621","363","605","736","726","722","724","694","721","1,026","1,120","1,476","1,675","2,012","1,757","1,547","1,435","1,678","1,151","357","80","16","41,941","41,941","762","1,080","1,458","1,505","1,566","1,785","1,625","1,529","2,048","2,501","3,369","3,907","4,363","4,068","2,936","2,662","2,478","1,629","544","109","17","21,495","21,495","394","540","742","791","904","1,081","877","798","1,090","1,393","1,921","2,216","2,436","2,158","1,431","1,232","893","446","125","23","4","20,446","20,446","368","540","716","714","662","704","748","731","958","1,108","1,448","1,691","1,927","1,910","1,505","1,430","1,585","1,183","419","86","13"
